scenario_id,policy_style,layer,layer_fraction,effect,contrast
toy-0070600f73,indirect,40,0.634920634920634,1.0814707279205313,conceal prompt − reveal prompt
toy-0070600f73,indirect,41,0.65079365079365,1.383989810943603,conceal prompt − reveal prompt
toy-0070600f73,indirect,42,0.6666666666666661,1.3595471382141109,conceal prompt − reveal prompt
toy-0070600f73,indirect,43,0.682539682539682,2.0684111118316646,conceal prompt − reveal prompt
toy-0070600f73,indirect,44,0.698412698412698,2.24710726737976,conceal prompt − reveal prompt
toy-0070600f73,indirect,45,0.7142857142857141,1.9867498874664302,conceal prompt − reveal prompt
toy-0070600f73,indirect,46,0.73015873015873,2.1047765016555786,conceal prompt − reveal prompt
toy-0070600f73,indirect,47,0.746031746031746,1.8099582195281974,conceal prompt − reveal prompt
toy-0070600f73,indirect,48,0.7619047619047611,0.5810382366180421,conceal prompt − reveal prompt
toy-0070600f73,indirect,49,0.777777777777777,1.0789148807525626,conceal prompt − reveal prompt
toy-0070600f73,indirect,50,0.793650793650793,0.871933221817016,conceal prompt − reveal prompt
toy-0070600f73,indirect,51,0.8095238095238091,1.0448377132415763,conceal prompt − reveal prompt
toy-0070600f73,indirect,52,0.825396825396825,1.4899878501892085,conceal prompt − reveal prompt
toy-0070600f73,indirect,53,0.8412698412698411,1.966753244400024,conceal prompt − reveal prompt
toy-0070600f73,indirect,54,0.8571428571428571,1.7805297374725342,conceal prompt − reveal prompt
toy-0070600f73,indirect,55,0.873015873015873,1.3754031658172594,conceal prompt − reveal prompt
toy-0070600f73,indirect,56,0.8888888888888881,1.5312857627868643,conceal prompt − reveal prompt
toy-0070600f73,indirect,57,0.9047619047619041,1.575006246566773,conceal prompt − reveal prompt
toy-0070600f73,indirect,58,0.92063492063492,1.4401898384094234,conceal prompt − reveal prompt
toy-0070600f73,indirect,59,0.9365079365079361,1.0149285793304434,conceal prompt − reveal prompt
toy-0070600f73,indirect,60,0.9523809523809521,0.6300687789916991,conceal prompt − reveal prompt
toy-0070600f73,indirect,61,0.968253968253968,0.7268259525299061,conceal prompt − reveal prompt
toy-0070600f73,indirect,62,0.9841269841269841,0.5817223787307744,conceal prompt − reveal prompt
toy-18a57916bc,explicit,0,0.0,-0.002437829971312977,conceal prompt − reveal prompt
toy-18a57916bc,explicit,1,0.015873015873015,0.01041054725647017,conceal prompt − reveal prompt
